stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
35MLD Agaram STP,2024-04-03 14:45:00,7.18,29.30,0.63,2.58,29.44,5.03,3.46,6.46,-,-,-,-,2024040315
Chikka_Bagur_5_MLD_STP,2024-04-03 15:00:00,7.89,28.80,0.85,1.7,44.50,7.30,8.60,14.60,-,-,-,-,2024040315
Yelahanka 10MLD TTP,2024-04-03 15:00:00,7.45,26.20,5.31,15.93,35.30,5.20,5.40,7.06,2.34,0.21,-,-,2024040315
40MLD OLD Rajacanal STP,2024-04-03 15:00:00,7.57,27.50,3.68,9.2,28.10,7.90,11.40,7.03,3.79,1.84,-,-,2024040315
Hennur 1MLD TTP,2024-04-03 15:00:00,7.16,30.10,0.39,0.58,21.80,3.00,4.00,5.09,4.19,0.08,-,-,2024040315
4_MLD_Madiwala_STP,2024-04-03 15:00:00,7.7,28.80,0.67,1.9,34.61,4.86,3.66,8.65,-,-,-,-,2024040315
150MLD STP_K&C valley,2024-04-03 14:45:00,7.41,-,1.04,5.72,-,4.50,9.69,-,-,0.98,-,-,2024040315
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040315
10 MLD STP HULIMAVU,2024-04-03 14:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,5.54,6.09,2024040315
2MLD Ulsoor STP,2024-04-03 13:30:00,7.02,29.70,0.54,2.7,25.90,3.63,4.14,5.18,3.70,-,-,-,2024040316
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040316
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040316
HORAMAVU 20 MLD,2024-04-03 15:45:00,7.63,32.50,1.1,3.1,42.47,7.87,13.43,4.80,4.40,-,-,-,2024040316
K AND C VALLEY 60 MLD,2024-04-03 15:55:00,6.7,30.90,0.91,3.5,60.20,15.83,8.56,17.83,7.55,-,-,-,2024040316
NAGASANDRA 20 MLD,2024-04-03 15:45:00,7.4,29.90,1.08,4.32,46.87,9.81,11.03,12.64,4.51,-,-,-,2024040316
RAJACANAL 40 MLD,2024-04-03 15:45:00,7.62,30.20,1.27,2.6,28.67,3.7,4.09,8.20,6.10,-,-,-,2024040316
YELLAMALAPACHETTY 15 MLD,2024-04-03 15:45:00,7.9,30.39,0.58,2.31,14.06,6.49,9.36,5.87,2.87,-,-,-,2024040316
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040316
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040316
NAGASANDRA OLD 20 MLD,2024-04-03 15:45:00,6.8,27.50,2.14,3.21,46.18,8.75,12.22,3.36,5.35,-,-,-,2024040316
4MLD Cubbon Park TTP,2024-04-03 15:45:00,6.74,31.40,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040316
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040316
STP Sarakki 5 MLD,2024-04-03 15:45:00,7.59,30.70,1.13,2.26,20.86,8.08,7.67,4.17,-,-,-,-,2024040316
Mailasandra STP 75 MLD,2024-04-03 15:45:00,7.76,29.80,24.27,38.83,51.61,16.73,15.16,5.02,0.78,-,-,-,2024040316
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040316
KR Puram STP 20 MLD,2024-04-03 15:45:00,6.91,29.10,2.56,5.12,49.71,8.23,17.94,6.96,-0.46,-,-,-,2024040316
1.5 MLD Lalbagh TTP,2024-04-03 15:45:00,7.13,32.20,0.26,1.3,18.51,1.48,1.03,7.59,5.07,-,-,-,2024040316
35MLD Agaram STP,2024-04-03 15:45:00,7.25,29.40,0.63,2.58,29.73,5.07,3.46,6.53,-,-,-,-,2024040316
Chikka_Bagur_5_MLD_STP,2024-04-03 16:00:00,7.86,28.80,0.97,1.9,44.40,7.2,8.4,14.40,-,-,-,-,2024040316
Yelahanka 10MLD TTP,2024-04-03 16:00:00,7.47,26.40,5.77,15.67,35.00,4.9,5.2,7.06,2.36,0.21,-,-,2024040316
40MLD OLD Rajacanal STP,2024-04-03 16:00:00,7.58,27.60,3.79,9.48,28.20,8.0,11.6,7.05,3.79,1.89,-,-,2024040316
Hennur 1MLD TTP,2024-04-03 16:00:00,7.16,30.10,0.36,0.54,21.80,3.0,4.0,5.09,4.19,0.07,-,-,2024040316
4_MLD_Madiwala_STP,2024-04-03 16:00:00,7.71,28.80,0.67,1.9,34.62,4.71,3.68,8.65,-,-,-,-,2024040316
150MLD STP_K&C valley,2024-04-03 15:45:00,7.41,-,1.04,5.73,-,4.5,9.69,-,-,0.98,-,-,2024040316
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040316
10 MLD STP HULIMAVU,2024-04-03 15:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.31,2024040316
2MLD Ulsoor STP,2024-04-03 16:15:00,6.87,29.70,0.55,2.75,21.70,3.04,3.47,4.34,3.10,-,-,-,2024040317
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040317
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040317
HORAMAVU 20 MLD,2024-04-03 16:45:00,7.67,32.00,1.11,3.1,42.53,7.87,13.41,4.85,4.44,-,-,-,2024040317
K AND C VALLEY 60 MLD,2024-04-03 16:55:00,6.71,30.70,0.92,3.5,60.30,15.82,8.54,17.68,7.64,-,-,-,2024040317
NAGASANDRA 20 MLD,2024-04-03 16:45:00,7.41,29.60,1.06,4.24,46.89,9.81,11.04,12.77,4.48,-,-,-,2024040317
RAJACANAL 40 MLD,2024-04-03 16:45:00,7.63,29.90,1.25,2.6,28.66,3.68,4.08,8.14,6.00,-,-,-,2024040317
YELLAMALAPACHETTY 15 MLD,2024-04-03 17:00:00,7.74,29.77,0.57,2.26,83.49,12.85,9.6,5.88,3.11,-,-,-,2024040317
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040317
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040317
NAGASANDRA OLD 20 MLD,2024-04-03 16:45:00,6.77,27.50,2.71,4.07,46.52,8.75,12.66,2.86,6.78,-,-,-,2024040317
4MLD Cubbon Park TTP,2024-04-03 16:45:00,6.74,31.40,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040317
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040317
STP Sarakki 5 MLD,2024-04-03 16:45:00,7.59,30.70,1.15,2.3,20.95,8.2,7.8,4.19,-,-,-,-,2024040317
Mailasandra STP 75 MLD,2024-04-03 16:45:00,7.78,29.30,23.89,38.22,51.69,16.83,15.17,5.01,1.27,-,-,-,2024040317
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040317
KR Puram STP 20 MLD,2024-04-03 16:45:00,6.9,28.70,2.6,5.2,50.01,8.23,18.95,7.00,-0.61,-,-,-,2024040317
1.5 MLD Lalbagh TTP,2024-04-03 16:30:00,7.13,32.10,0.26,1.3,18.53,1.49,1.04,0.00,0.00,-,-,-,2024040317
35MLD Agaram STP,2024-04-03 16:45:00,7.24,29.30,0.63,2.58,29.68,5.07,3.46,6.52,-,-,-,-,2024040317
Chikka_Bagur_5_MLD_STP,2024-04-03 17:00:00,7.81,28.80,1.04,2.1,44.40,6.9,8.8,13.80,-,-,-,-,2024040317
Yelahanka 10MLD TTP,2024-04-03 17:00:00,7.46,26.40,5.32,14.81,35.30,4.9,5.2,7.06,2.43,0.21,-,-,2024040317
40MLD OLD Rajacanal STP,2024-04-03 17:00:00,7.57,27.70,3.77,9.43,28.10,7.9,11.5,7.03,3.79,1.88,-,-,2024040317
Hennur 1MLD TTP,2024-04-03 17:00:00,7.16,30.10,0.36,0.54,21.80,3.0,4.0,5.09,4.19,0.07,-,-,2024040317
4_MLD_Madiwala_STP,2024-04-03 17:00:00,7.8,29.80,0.65,1.9,35.34,3.87,5.03,8.84,-,-,-,-,2024040317
150MLD STP_K&C valley,2024-04-03 16:45:00,7.37,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024040317
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040317
10 MLD STP HULIMAVU,2024-04-03 16:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.44,2024040317
2MLD Ulsoor STP,2024-04-03 16:15:00,6.87,29.70,0.55,2.75,21.70,3.04,3.47,4.34,3.10,-,-,-,2024040318
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040318
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040318
HORAMAVU 20 MLD,2024-04-03 17:45:00,7.68,31.80,1.1,3.1,42.76,7.89,13.52,4.88,4.40,-,-,-,2024040318
K AND C VALLEY 60 MLD,2024-04-03 17:52:00,6.74,30.60,0.9,3.6,60.51,15.91,8.83,18.17,7.47,-,-,-,2024040318
NAGASANDRA 20 MLD,2024-04-03 17:45:00,7.42,29.30,1.1,4.4,46.96,9.88,11.04,12.73,4.42,-,-,-,2024040318
RAJACANAL 40 MLD,2024-04-03 17:45:00,7.63,29.70,1.24,2.6,28.70,3.69,4.14,8.17,5.95,-,-,-,2024040318
YELLAMALAPACHETTY 15 MLD,2024-04-03 17:45:00,7.76,29.84,0.57,2.27,73.17,11.02,9.56,5.86,2.86,-,-,-,2024040318
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040318
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040318
NAGASANDRA OLD 20 MLD,2024-04-03 17:45:00,6.76,27.50,2.82,4.23,46.85,8.39,13.11,0.00,7.05,-,-,-,2024040318
4MLD Cubbon Park TTP,2024-04-03 17:45:00,6.76,31.40,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040318
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040318
STP Sarakki 5 MLD,2024-04-03 17:45:00,7.64,30.70,1.13,2.26,20.89,8.1,7.66,4.18,-,-,-,-,2024040318
Mailasandra STP 75 MLD,2024-04-03 17:45:00,7.7,28.60,21.97,35.15,50.89,15.85,15.46,3.86,0.81,-,-,-,2024040318
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040318
KR Puram STP 20 MLD,2024-04-03 17:30:00,6.9,28.40,2.59,5.18,50.12,8.25,19.26,7.02,-0.67,-,-,-,2024040318
1.5 MLD Lalbagh TTP,2024-04-03 17:45:00,7.15,32.00,0.26,1.25,18.55,1.5,1.04,0.00,0.00,-,-,-,2024040318
35MLD Agaram STP,2024-04-03 17:45:00,7.25,29.20,0.62,2.54,29.73,5.07,3.41,6.53,-,-,-,-,2024040318
Chikka_Bagur_5_MLD_STP,2024-04-03 18:00:00,7.88,28.90,0.98,2.0,44.10,7.1,8.1,14.20,-,-,-,-,2024040318
Yelahanka 10MLD TTP,2024-04-03 18:00:00,7.43,26.50,4.85,13.85,35.30,4.9,5.2,7.04,2.66,0.21,-,-,2024040318
40MLD OLD Rajacanal STP,2024-04-03 18:00:00,7.54,27.80,3.83,9.57,27.90,7.4,10.0,6.97,3.77,1.91,-,-,2024040318
Hennur 1MLD TTP,2024-04-03 18:00:00,7.17,30.10,0.36,0.54,21.90,3.0,4.0,5.09,4.20,0.07,-,-,2024040318
4_MLD_Madiwala_STP,2024-04-03 18:00:00,7.74,30.10,0.66,1.9,34.75,4.46,3.83,8.69,-,-,-,-,2024040318
150MLD STP_K&C valley,2024-04-03 17:45:00,7.34,-,1.03,5.72,-,4.5,9.69,-,-,0.98,-,-,2024040318
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040318
10 MLD STP HULIMAVU,2024-04-03 17:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.53,2024040318
2MLD Ulsoor STP,2024-04-03 16:15:00,6.87,29.70,0.55,2.75,21.70,3.04,3.47,4.34,3.10,-,-,-,2024040319
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040319
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040319
HORAMAVU 20 MLD,2024-04-03 18:45:00,7.69,31.70,1.09,3.1,42.86,7.91,13.56,5.00,4.36,-,-,-,2024040319
K AND C VALLEY 60 MLD,2024-04-03 18:52:00,6.75,30.40,0.89,3.6,60.29,15.86,8.36,17.80,7.39,-,-,-,2024040319
NAGASANDRA 20 MLD,2024-04-03 18:45:00,7.42,29.20,1.06,4.24,46.97,9.85,11.05,12.01,4.39,-,-,-,2024040319
RAJACANAL 40 MLD,2024-04-03 18:45:00,7.65,29.60,1.24,2.6,28.67,3.68,4.08,8.14,5.95,-,-,-,2024040319
YELLAMALAPACHETTY 15 MLD,2024-04-03 19:00:00,7.68,29.55,0.56,2.25,128.05,27.62,9.73,5.87,3.25,-,-,-,2024040319
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040319
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040319
NAGASANDRA OLD 20 MLD,2024-04-03 18:45:00,6.75,27.40,2.64,3.96,47.14,8.39,13.59,0.00,6.60,-,-,-,2024040319
4MLD Cubbon Park TTP,2024-04-03 18:45:00,6.74,31.50,0.7,4.73,17.31,1.23,0.92,5.02,3.50,-,-,-,2024040319
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040319
STP Sarakki 5 MLD,2024-04-03 18:45:00,7.57,30.60,1.15,2.3,20.91,8.14,7.75,4.18,-,-,-,-,2024040319
Mailasandra STP 75 MLD,2024-04-03 18:45:00,7.67,28.30,20.52,32.83,50.88,15.82,15.45,3.18,0.80,-,-,-,2024040319
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040319
KR Puram STP 20 MLD,2024-04-03 18:45:00,6.89,28.20,2.72,5.44,50.90,8.62,22.01,7.13,-0.67,-,-,-,2024040319
1.5 MLD Lalbagh TTP,2024-04-03 18:45:00,7.13,31.90,0.26,1.3,18.56,1.5,1.05,0.00,0.00,-,-,-,2024040319
35MLD Agaram STP,2024-04-03 18:45:00,7.06,29.50,0.63,2.58,28.95,4.94,3.46,6.35,-,-,-,-,2024040319
Chikka_Bagur_5_MLD_STP,2024-04-03 19:00:00,7.87,29.00,1.02,2.0,44.50,7.1,8.6,14.20,-,-,-,-,2024040319
Yelahanka 10MLD TTP,2024-04-03 19:00:00,7.41,26.50,4.67,13.51,35.40,4.9,5.2,7.04,2.43,0.21,-,-,2024040319
40MLD OLD Rajacanal STP,2024-04-03 19:00:00,7.53,27.70,3.92,9.8,28.00,7.5,10.4,7.00,3.77,1.96,-,-,2024040319
Hennur 1MLD TTP,2024-04-03 19:00:00,7.17,30.10,0.33,0.5,22.00,3.1,4.0,5.10,4.19,0.07,-,-,2024040319
4_MLD_Madiwala_STP,2024-04-03 19:00:00,7.74,30.10,0.65,1.9,34.74,4.37,3.83,8.69,-,-,-,-,2024040319
150MLD STP_K&C valley,2024-04-03 18:45:00,7.37,-,1.04,5.73,-,4.47,9.69,-,-,0.99,-,-,2024040319
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040319
10 MLD STP HULIMAVU,2024-04-03 18:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.66,2024040319
2MLD Ulsoor STP,2024-04-03 19:00:00,6.92,29.80,0.56,2.8,22.75,3.18,3.64,4.55,3.25,-,-,-,2024040320
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040320
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040320
HORAMAVU 20 MLD,2024-04-03 19:45:00,7.69,31.50,1.07,3.2,42.92,7.91,13.62,4.94,4.28,-,-,-,2024040320
K AND C VALLEY 60 MLD,2024-04-03 19:52:00,6.29,27.00,1.45,3.6,60.45,15.9,8.6,18.06,12.04,-,-,-,2024040320
NAGASANDRA 20 MLD,2024-04-03 19:45:00,7.4,29.10,1.09,4.36,47.10,10.02,11.07,13.54,4.37,-,-,-,2024040320
RAJACANAL 40 MLD,2024-04-03 19:45:00,7.65,29.60,1.24,2.6,28.67,3.68,4.09,8.14,5.95,-,-,-,2024040320
YELLAMALAPACHETTY 15 MLD,2024-04-03 20:00:00,7.7,29.62,0.56,2.25,128.42,10.21,9.84,5.84,2.87,-,-,-,2024040320
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040320
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040320
NAGASANDRA OLD 20 MLD,2024-04-03 19:45:00,6.74,27.30,2.74,4.11,47.89,8.11,14.65,0.00,6.85,-,-,-,2024040320
4MLD Cubbon Park TTP,2024-04-03 19:45:00,6.73,31.50,0.71,4.72,17.31,1.22,0.92,5.02,3.55,-,-,-,2024040320
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040320
STP Sarakki 5 MLD,2024-04-03 19:45:00,7.55,30.60,1.13,2.26,20.90,8.13,7.77,4.18,-,-,-,-,2024040320
Mailasandra STP 75 MLD,2024-04-03 19:45:00,7.61,28.10,19.94,31.9,50.87,15.83,15.46,3.79,0.78,-,-,-,2024040320
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040320
KR Puram STP 20 MLD,2024-04-03 19:45:00,6.89,28.10,2.75,5.5,50.27,8.41,19.0,7.04,-0.67,-,-,-,2024040320
1.5 MLD Lalbagh TTP,2024-04-03 19:45:00,7.13,31.80,0.27,1.35,18.53,1.49,1.04,13.73,9.24,-,-,-,2024040320
35MLD Agaram STP,2024-04-03 19:45:00,7.17,29.30,0.62,2.54,29.40,5.02,3.41,6.45,-,-,-,-,2024040320
Chikka_Bagur_5_MLD_STP,2024-04-03 20:00:00,7.85,29.00,1.04,2.1,44.20,7.0,8.2,14.00,-,-,-,-,2024040320
Yelahanka 10MLD TTP,2024-04-03 20:00:00,7.41,26.50,4.2,12.52,35.00,4.9,5.1,7.05,2.38,0.21,-,-,2024040320
40MLD OLD Rajacanal STP,2024-04-03 20:00:00,7.67,27.70,4.05,10.12,28.00,7.7,10.8,7.00,3.84,2.03,-,-,2024040320
Hennur 1MLD TTP,2024-04-03 20:00:00,7.15,30.20,0.31,0.47,22.10,3.1,4.0,5.11,4.19,0.06,-,-,2024040320
4_MLD_Madiwala_STP,2024-04-03 20:00:00,7.73,30.00,0.64,1.9,34.74,4.35,3.84,8.69,-,-,-,-,2024040320
150MLD STP_K&C valley,2024-04-03 19:45:00,7.35,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024040320
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040320
10 MLD STP HULIMAVU,2024-04-03 19:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.78,2024040320
2MLD Ulsoor STP,2024-04-03 19:00:00,6.92,29.80,0.56,2.8,22.75,3.18,3.64,4.55,3.25,-,-,-,2024040321
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040321
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040321
HORAMAVU 20 MLD,2024-04-03 20:45:00,7.64,31.70,1.07,3.2,42.79,7.91,13.52,4.95,4.28,-,-,-,2024040321
K AND C VALLEY 60 MLD,2024-04-03 20:55:00,6.38,26.40,0.37,2.0,60.70,15.94,8.85,18.13,3.07,-,-,-,2024040321
NAGASANDRA 20 MLD,2024-04-03 20:45:00,7.44,28.80,1.08,4.32,47.08,9.98,11.06,12.65,4.34,-,-,-,2024040321
RAJACANAL 40 MLD,2024-04-03 20:45:00,7.65,29.50,1.23,2.6,28.67,3.69,4.09,8.17,5.90,-,-,-,2024040321
YELLAMALAPACHETTY 15 MLD,2024-04-03 21:00:00,7.67,29.50,0.56,2.24,64.09,13.68,9.53,5.87,2.73,-,-,-,2024040321
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040321
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040321
NAGASANDRA OLD 20 MLD,2024-04-03 20:45:00,6.75,27.20,3.06,4.59,47.72,8.19,14.46,0.00,7.65,-,-,-,2024040321
4MLD Cubbon Park TTP,2024-04-03 20:45:00,6.72,31.50,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040321
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040321
STP Sarakki 5 MLD,2024-04-03 20:45:00,7.71,30.50,1.12,2.24,20.95,8.21,7.84,4.19,-,-,-,-,2024040321
Mailasandra STP 75 MLD,2024-04-03 20:45:00,7.6,28.00,19.59,31.34,50.88,15.84,15.47,4.16,0.78,-,-,-,2024040321
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024040321
KR Puram STP 20 MLD,2024-04-03 20:45:00,6.89,27.90,2.75,5.5,50.65,8.47,20.86,7.09,-0.67,-,-,-,2024040321
1.5 MLD Lalbagh TTP,2024-04-03 20:45:00,7.14,31.60,0.27,1.35,18.52,1.49,1.04,17.24,12.34,-,-,-,2024040321
35MLD Agaram STP,2024-04-03 20:15:00,7.17,29.20,0.61,2.5,29.40,5.02,3.36,6.45,-,-,-,-,2024040321
Chikka_Bagur_5_MLD_STP,2024-04-03 21:00:00,7.8,29.00,0.93,1.9,45.00,7.4,9.2,14.80,-,-,-,-,2024040321
Yelahanka 10MLD TTP,2024-04-03 21:00:00,7.42,26.50,3.85,11.1,35.20,4.9,5.1,7.04,2.36,0.21,-,-,2024040321
40MLD OLD Rajacanal STP,2024-04-03 21:00:00,7.69,27.70,4.13,10.33,27.90,7.4,10.0,6.97,3.85,2.07,-,-,2024040321
Hennur 1MLD TTP,2024-04-03 20:45:00,7.16,30.20,0.3,0.45,22.30,3.2,4.0,5.11,4.18,0.06,-,-,2024040321
4_MLD_Madiwala_STP,2024-04-03 21:00:00,7.73,29.80,0.65,1.9,34.73,4.36,3.83,8.68,-,-,-,-,2024040321
150MLD STP_K&C valley,2024-04-03 20:45:00,7.35,-,1.04,5.72,-,4.5,9.69,-,-,0.99,-,-,2024040321
20Mld KR Puram STP New,2024-03-29 16:15:00,7.46,-,2.84,3.44,41.12,6.31,6.76,9.17,-,-,2.34,5.81,2024040321
10 MLD STP HULIMAVU,2024-04-03 20:45:00,8.31,-,4.21,5.3,37.17,2.23,5.05,1.20,-,-,6.38,6.81,2024040321
2MLD Ulsoor STP,2024-04-03 19:00:00,6.92,29.80,0.56,2.8,22.75,3.18,3.64,4.55,3.25,-,-,-,2024040322
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024040322
KADUGODI 6 MLD STP,2024-04-02 11:00:00,7.83,29.40,0.3,9.34,39.97,7.65,12.67,6.91,1.77,-,-,-,2024040322
HORAMAVU 20 MLD,2024-04-03 21:45:00,7.57,31.60,1.07,3.2,42.86,7.92,13.54,4.90,4.28,-,-,-,2024040322
K AND C VALLEY 60 MLD,2024-04-03 21:52:00,6.45,26.30,0.09,4.5,60.77,15.92,8.88,18.14,0.75,-,-,-,2024040322
NAGASANDRA 20 MLD,2024-04-03 21:45:00,7.49,28.80,1.04,4.16,46.95,9.85,11.04,12.57,4.35,-,-,-,2024040322
RAJACANAL 40 MLD,2024-04-03 21:45:00,7.65,29.50,1.23,2.6,28.68,3.69,4.11,8.18,5.90,-,-,-,2024040322
YELLAMALAPACHETTY 15 MLD,2024-04-03 22:00:00,7.66,29.45,0.56,2.24,86.49,28.18,9.58,5.87,2.60,-,-,-,2024040322
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024040322
DODDABELE 20 MLD,2024-04-01 15:15:00,6.76,30.30,0.43,1.1,47.53,7.45,16.84,10.57,4.06,-,-,-,2024040322
NAGASANDRA OLD 20 MLD,2024-04-03 21:45:00,6.77,27.10,2.85,4.27,49.00,7.72,16.4,0.00,7.12,-,-,-,2024040322
4MLD Cubbon Park TTP,2024-04-03 21:45:00,6.72,31.50,0.7,4.73,17.32,1.23,0.92,5.02,3.50,-,-,-,2024040322
KADABEESANAHALLI 50 MLD,2024-04-01 15:45:00,9.06,26.60,1.11,3.77,67.44,9.67,34.33,8.33,4.99,-,-,-,2024040322
STP Sarakki 5 MLD,2024-04-03 21:45:00,7.69,30.40,1.11,2.22,20.92,8.17,7.81,4.18,-,-,-,-,2024040322
