stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050106
4_MLD_Madiwala_STP,2024-05-01 05:50:30,7.69,29.50,0.41,1.2,35.43,5.10,4.51,8.86,-,-,-,-,2024050106
150MLD STP_K&C valley,2024-05-01 05:30:00,7.41,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050106
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050106
10 MLD STP HULIMAVU,2024-05-01 05:30:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,0.00,0.33,2024050106
2MLD Ulsoor STP,2024-05-01 03:30:00,6.9,30.00,0.56,2.8,11.55,1.62,1.85,2.31,1.65,-,-,-,2024050107
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050107
KADUGODI 6 MLD STP,2024-05-01 06:30:00,7.79,29.90,0.3,8.2,36.72,6.99,8.82,6.59,1.77,-,-,-,2024050107
HORAMAVU 20 MLD,2024-05-01 06:00:00,7.79,32.80,1.16,2.9,39.87,8.56,9.9,6.16,4.64,-,-,-,2024050107
K AND C VALLEY 60 MLD,2024-05-01 06:32:30,6.83,30.70,0.85,3.7,32.58,5.24,6.51,13.04,7.06,-,-,-,2024050107
NAGASANDRA 20 MLD,2024-05-01 06:30:00,7.67,28.10,0.62,2.48,49.13,9.71,12.86,6.69,4.23,-,-,-,2024050107
RAJACANAL 40 MLD,2024-05-01 06:15:00,7.66,30.20,1.4,2.3,28.39,3.50,4.04,8.01,6.72,-,-,-,2024050107
YELLAMALAPACHETTY 15 MLD,2024-05-01 06:39:30,7.82,30.09,0.57,2.29,-,-,6.92,6.60,2.85,-,-,-,2024050107
BELLANDUR 90 MLD,2024-05-01 06:30:00,7.5,30.40,0.55,3.2,27.16,4.97,7.37,5.43,3.08,-,-,-,2024050107
DODDABELE 20 MLD,2024-05-01 06:15:00,6.73,30.20,0.48,3.9,36.31,6.12,8.01,9.76,4.04,-,-,-,2024050107
NAGASANDRA OLD 20 MLD,2024-05-01 06:30:00,6.52,27.50,2.41,3.62,47.15,7.90,13.82,0.00,6.03,-,-,-,2024050107
4MLD Cubbon Park TTP,2024-05-01 06:30:00,6.57,32.40,0.72,4.73,17.32,1.23,0.92,5.02,3.60,-,-,-,2024050107
KADABEESANAHALLI 50 MLD,2024-05-01 06:30:00,12.13,26.10,726.26,2469.28,55.53,9.43,32.53,6.92,3268.17,-,-,-,2024050107
STP Sarakki 5 MLD,2024-05-01 06:15:00,7.79,32.00,1.36,2.72,20.99,8.28,7.69,4.20,-,-,-,-,2024050107
Mailasandra STP 75 MLD,2024-05-01 06:30:00,6.94,28.30,6.43,10.29,50.75,15.13,15.69,3.51,2.77,-,-,-,2024050107
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050107
KR Puram STP 20 MLD,2024-05-01 06:30:00,6.92,27.80,2.43,4.86,49.44,7.97,15.93,6.92,-0.65,-,-,-,2024050107
1.5 MLD Lalbagh TTP,2024-05-01 06:30:00,7.21,31.20,0.36,1.85,19.58,2.07,2.33,3.93,1.72,-,-,-,2024050107
35MLD Agaram STP,2024-05-01 06:30:00,7.18,29.90,0.65,2.66,29.44,5.03,3.57,6.46,-,-,-,-,2024050107
Chikka_Bagur_5_MLD_STP,2024-05-01 06:45:00,7.55,30.10,1.91,3.8,46.10,5.40,12.5,10.80,-,-,-,-,2024050107
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050107
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050107
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050107
4_MLD_Madiwala_STP,2024-05-01 06:50:30,7.69,29.40,0.4,1.2,35.45,5.06,4.53,8.86,-,-,-,-,2024050107
150MLD STP_K&C valley,2024-05-01 06:30:00,7.35,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050107
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050107
10 MLD STP HULIMAVU,2024-05-01 06:30:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,1.70,2.33,2024050107
2MLD Ulsoor STP,2024-05-01 07:00:00,6.93,30.00,0.54,2.7,14.77,2.07,2.36,2.95,2.11,-,-,-,2024050108
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050108
KADUGODI 6 MLD STP,2024-05-01 07:15:00,7.73,29.90,0.3,8.14,36.75,6.99,8.95,6.58,1.77,-,-,-,2024050108
HORAMAVU 20 MLD,2024-05-01 07:15:00,7.8,32.40,1.15,2.9,39.84,8.55,9.9,6.06,4.60,-,-,-,2024050108
K AND C VALLEY 60 MLD,2024-05-01 07:28:00,6.75,30.80,0.87,3.6,32.80,5.18,6.79,12.68,7.22,-,-,-,2024050108
NAGASANDRA 20 MLD,2024-05-01 07:15:00,7.67,28.00,0.65,2.6,48.48,9.74,12.16,7.03,4.21,-,-,-,2024050108
RAJACANAL 40 MLD,2024-05-01 07:15:00,7.62,30.30,1.39,2.3,28.39,3.51,4.05,8.00,6.67,-,-,-,2024050108
YELLAMALAPACHETTY 15 MLD,2024-05-01 07:35:00,7.78,29.94,0.57,2.28,-,-,10.6,7.48,3.41,-,-,-,2024050108
BELLANDUR 90 MLD,2024-05-01 07:15:00,7.5,30.40,0.55,3.2,27.17,4.98,7.42,5.43,3.08,-,-,-,2024050108
DODDABELE 20 MLD,2024-05-01 07:15:00,6.71,30.20,0.49,3.9,36.33,6.09,8.09,9.69,4.03,-,-,-,2024050108
NAGASANDRA OLD 20 MLD,2024-05-01 07:30:00,6.51,27.60,2.67,4.01,47.25,7.91,13.92,0.00,6.68,-,-,-,2024050108
4MLD Cubbon Park TTP,2024-05-01 07:15:00,6.57,32.40,0.73,4.73,17.32,1.23,0.92,5.02,3.65,-,-,-,2024050108
KADABEESANAHALLI 50 MLD,2024-05-01 07:30:00,12.13,26.30,772.84,2627.66,55.63,9.41,37.38,6.89,3477.78,-,-,-,2024050108
STP Sarakki 5 MLD,2024-05-01 07:15:00,7.8,31.90,1.35,2.7,20.99,8.28,7.69,4.20,-,-,-,-,2024050108
Mailasandra STP 75 MLD,2024-05-01 07:15:00,6.87,27.80,6.35,10.16,50.75,15.11,15.66,3.17,0.79,-,-,-,2024050108
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050108
KR Puram STP 20 MLD,2024-05-01 07:30:00,6.86,27.80,3.45,6.9,49.49,8.40,16.02,6.93,-0.66,-,-,-,2024050108
1.5 MLD Lalbagh TTP,2024-05-01 07:30:00,7.21,31.40,0.35,1.8,19.61,2.08,2.34,5.24,1.64,-,-,-,2024050108
35MLD Agaram STP,2024-05-01 07:30:00,7.11,29.80,0.66,2.71,29.15,4.98,3.63,6.40,-,-,-,-,2024050108
Chikka_Bagur_5_MLD_STP,2024-05-01 07:45:00,7.71,29.90,2.49,5.0,45.10,5.90,10.8,11.80,-,-,-,-,2024050108
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050108
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050108
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050108
4_MLD_Madiwala_STP,2024-05-01 07:46:00,7.69,29.40,0.4,1.2,35.49,4.85,4.59,8.87,-,-,-,-,2024050108
150MLD STP_K&C valley,2024-05-01 07:30:00,7.35,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050108
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050108
10 MLD STP HULIMAVU,2024-05-01 07:30:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,1.70,2.42,2024050108
2MLD Ulsoor STP,2024-05-01 07:00:00,6.93,30.00,0.54,2.7,14.77,2.07,2.36,2.95,2.11,-,-,-,2024050109
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050109
KADUGODI 6 MLD STP,2024-05-01 08:00:00,7.8,29.90,0.3,8.29,36.76,7.00,8.86,6.60,1.77,-,-,-,2024050109
HORAMAVU 20 MLD,2024-05-01 08:15:00,7.57,32.60,1.13,2.9,39.78,8.53,9.9,5.92,4.52,-,-,-,2024050109
K AND C VALLEY 60 MLD,2024-05-01 08:23:30,6.71,31.10,0.87,3.5,32.63,5.26,6.58,13.03,7.22,-,-,-,2024050109
NAGASANDRA 20 MLD,2024-05-01 08:15:00,7.66,28.10,0.65,2.6,48.47,9.79,12.15,7.32,4.21,-,-,-,2024050109
RAJACANAL 40 MLD,2024-05-01 08:15:00,7.62,30.30,1.39,2.3,28.39,3.51,4.05,8.02,6.67,-,-,-,2024050109
YELLAMALAPACHETTY 15 MLD,2024-05-01 08:30:30,7.8,30.01,0.57,2.28,-,-,6.87,6.81,2.84,-,-,-,2024050109
BELLANDUR 90 MLD,2024-05-01 08:15:00,7.49,30.50,0.55,3.2,27.16,4.91,7.44,5.43,3.08,-,-,-,2024050109
DODDABELE 20 MLD,2024-05-01 08:15:00,6.7,30.30,0.49,4.0,36.95,6.14,9.35,9.79,4.02,-,-,-,2024050109
NAGASANDRA OLD 20 MLD,2024-05-01 08:15:00,6.51,27.50,2.73,4.1,47.20,7.80,13.98,0.00,6.82,-,-,-,2024050109
4MLD Cubbon Park TTP,2024-05-01 08:15:00,6.58,32.40,0.72,4.73,17.32,1.23,0.92,5.02,3.60,-,-,-,2024050109
KADABEESANAHALLI 50 MLD,2024-05-01 08:15:00,11.65,26.60,249.0,846.6,56.02,9.44,41.22,7.01,1120.50,-,-,-,2024050109
STP Sarakki 5 MLD,2024-05-01 08:00:00,7.81,31.90,1.37,2.74,20.90,8.14,7.44,4.18,-,-,-,-,2024050109
Mailasandra STP 75 MLD,2024-05-01 08:15:00,6.88,27.60,6.48,10.37,50.81,15.17,15.55,1.91,0.88,-,-,-,2024050109
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050109
KR Puram STP 20 MLD,2024-05-01 08:15:00,6.83,27.90,3.92,7.84,49.62,8.13,16.57,6.95,-0.66,-,-,-,2024050109
1.5 MLD Lalbagh TTP,2024-05-01 08:15:00,7.21,31.40,0.34,1.75,19.25,1.93,2.06,3.17,2.53,-,-,-,2024050109
35MLD Agaram STP,2024-05-01 08:15:00,7.11,29.60,0.66,2.71,29.15,4.98,3.63,6.40,-,-,-,-,2024050109
Chikka_Bagur_5_MLD_STP,2024-05-01 08:30:00,7.66,29.90,2.88,5.8,45.30,5.90,10.8,11.80,-,-,-,-,2024050109
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050109
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050109
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050109
4_MLD_Madiwala_STP,2024-05-01 08:41:30,7.68,29.40,0.39,1.1,35.49,4.77,4.62,8.87,-,-,-,-,2024050109
150MLD STP_K&C valley,2024-05-01 08:15:00,7.32,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050109
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050109
10 MLD STP HULIMAVU,2024-05-01 08:15:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,1.70,2.48,2024050109
2MLD Ulsoor STP,2024-05-01 07:00:00,6.93,30.00,0.54,2.7,14.77,2.07,2.36,2.95,2.11,-,-,-,2024050110
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050110
KADUGODI 6 MLD STP,2024-05-01 09:00:00,7.81,30.00,0.3,8.42,36.77,6.99,9.11,6.59,1.77,-,-,-,2024050110
HORAMAVU 20 MLD,2024-05-01 09:00:00,7.59,32.70,1.13,2.9,39.72,8.55,9.79,5.98,4.52,-,-,-,2024050110
K AND C VALLEY 60 MLD,2024-05-01 09:13:00,6.68,31.30,0.87,3.5,32.58,5.25,6.57,13.00,7.22,-,-,-,2024050110
NAGASANDRA 20 MLD,2024-05-01 09:00:00,7.69,28.30,0.57,2.28,48.47,9.80,12.15,7.19,4.22,-,-,-,2024050110
RAJACANAL 40 MLD,2024-05-01 09:00:00,7.65,30.40,1.41,2.3,28.38,3.50,4.05,8.03,6.77,-,-,-,2024050110
YELLAMALAPACHETTY 15 MLD,2024-05-01 09:21:30,7.85,30.21,0.57,2.3,-,-,6.98,7.07,2.62,-,-,-,2024050110
BELLANDUR 90 MLD,2024-05-01 09:00:00,7.49,30.60,0.55,3.2,27.16,4.93,7.43,5.43,3.08,-,-,-,2024050110
DODDABELE 20 MLD,2024-05-01 09:00:00,6.75,30.40,0.49,3.9,36.70,6.05,8.98,9.70,4.05,-,-,-,2024050110
NAGASANDRA OLD 20 MLD,2024-05-01 09:15:00,6.49,27.70,2.88,4.32,47.37,7.92,14.15,0.00,7.20,-,-,-,2024050110
4MLD Cubbon Park TTP,2024-05-01 09:15:00,6.55,32.40,0.73,4.73,17.32,1.23,0.92,5.02,3.65,-,-,-,2024050110
KADABEESANAHALLI 50 MLD,2024-05-01 08:30:00,11.54,26.70,197.68,672.11,55.83,9.44,38.77,7.05,889.56,-,-,-,2024050110
STP Sarakki 5 MLD,2024-05-01 09:00:00,7.86,31.90,1.35,2.7,20.91,8.16,7.46,4.18,-,-,-,-,2024050110
Mailasandra STP 75 MLD,2024-05-01 09:15:00,6.85,27.80,6.33,10.13,50.84,15.20,15.49,0.76,0.79,-,-,-,2024050110
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050110
KR Puram STP 20 MLD,2024-05-01 09:15:00,6.82,27.90,3.97,7.94,49.47,8.24,16.0,6.93,-0.65,-,-,-,2024050110
1.5 MLD Lalbagh TTP,2024-05-01 09:15:00,7.22,31.70,0.33,1.68,19.84,2.18,2.55,2.54,2.99,-,-,-,2024050110
35MLD Agaram STP,2024-05-01 09:15:00,7.09,29.60,0.65,2.66,29.07,4.96,3.57,6.38,-,-,-,-,2024050110
Chikka_Bagur_5_MLD_STP,2024-05-01 09:30:00,7.64,30.30,1.63,3.3,43.70,6.50,7.9,13.00,-,-,-,-,2024050110
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050110
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050110
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050110
4_MLD_Madiwala_STP,2024-05-01 09:32:30,7.68,29.40,0.4,1.2,35.49,4.74,4.65,8.87,-,-,-,-,2024050110
150MLD STP_K&C valley,2024-05-01 09:15:00,7.19,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050110
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050110
10 MLD STP HULIMAVU,2024-05-01 09:15:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,1.70,2.52,2024050110
2MLD Ulsoor STP,2024-05-01 07:00:00,6.93,30.00,0.54,2.7,14.77,2.07,2.36,2.95,2.11,-,-,-,2024050111
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050111
KADUGODI 6 MLD STP,2024-05-01 10:00:00,7.75,30.20,0.3,8.32,36.72,6.99,8.76,6.58,1.77,-,-,-,2024050111
HORAMAVU 20 MLD,2024-05-01 10:00:00,7.61,33.20,1.14,2.9,39.69,8.55,9.76,6.01,4.56,-,-,-,2024050111
K AND C VALLEY 60 MLD,2024-05-01 10:07:00,6.66,31.50,0.88,3.5,32.36,5.25,6.18,13.07,7.30,-,-,-,2024050111
NAGASANDRA 20 MLD,2024-05-01 10:00:00,7.64,28.90,0.71,2.84,48.42,9.60,12.16,6.53,4.28,-,-,-,2024050111
RAJACANAL 40 MLD,2024-05-01 10:00:00,7.62,30.70,1.43,2.3,28.39,3.51,4.05,8.00,6.86,-,-,-,2024050111
YELLAMALAPACHETTY 15 MLD,2024-05-01 10:14:00,7.96,30.62,0.58,2.33,-,-,10.54,-,4.44,-,-,-,2024050111
BELLANDUR 90 MLD,2024-05-01 10:00:00,7.49,30.90,0.56,3.2,27.17,4.95,7.44,5.43,3.14,-,-,-,2024050111
DODDABELE 20 MLD,2024-05-01 10:00:00,6.77,30.40,0.48,4.0,36.71,6.05,9.06,9.76,4.06,-,-,-,2024050111
NAGASANDRA OLD 20 MLD,2024-05-01 10:00:00,6.46,28.00,2.93,4.39,47.46,8.02,14.28,0.00,7.33,-,-,-,2024050111
4MLD Cubbon Park TTP,2024-05-01 10:00:00,6.55,32.40,0.72,4.73,17.32,1.23,0.92,5.02,3.60,-,-,-,2024050111
KADABEESANAHALLI 50 MLD,2024-05-01 08:30:00,11.54,26.70,197.68,672.11,55.83,9.44,38.77,7.05,889.56,-,-,-,2024050111
STP Sarakki 5 MLD,2024-05-01 09:45:00,7.85,31.80,1.35,2.7,20.91,8.16,7.45,4.18,-,-,-,-,2024050111
Mailasandra STP 75 MLD,2024-05-01 10:00:00,6.93,28.60,7.37,11.79,50.84,15.19,15.49,1.03,1.73,-,-,-,2024050111
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050111
KR Puram STP 20 MLD,2024-05-01 09:45:00,6.85,28.30,3.6,7.2,49.37,8.41,15.97,6.91,0.94,-,-,-,2024050111
1.5 MLD Lalbagh TTP,2024-05-01 10:00:00,7.21,31.90,0.31,1.6,20.26,2.36,2.89,4.47,2.96,-,-,-,2024050111
35MLD Agaram STP,2024-05-01 10:00:00,7.06,29.70,0.66,2.71,28.95,4.94,3.63,6.35,-,-,-,-,2024050111
Chikka_Bagur_5_MLD_STP,2024-05-01 10:15:00,7.57,30.30,1.9,3.8,48.70,7.50,11.4,15.00,-,-,-,-,2024050111
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050111
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050111
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050111
4_MLD_Madiwala_STP,2024-05-01 10:25:00,7.67,29.40,0.39,1.1,35.50,4.80,4.65,8.88,-,-,-,-,2024050111
150MLD STP_K&C valley,2024-05-01 10:00:00,7.19,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050111
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050111
10 MLD STP HULIMAVU,2024-05-01 10:00:00,7.82,-,3.02,2.81,14.08,0.84,2.39,1.20,-,-,2.80,2.92,2024050111
2MLD Ulsoor STP,2024-05-01 10:30:00,6.97,30.40,0.55,2.75,19.04,2.67,3.05,3.81,2.72,-,-,-,2024050112
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050112
KADUGODI 6 MLD STP,2024-05-01 11:00:00,7.83,30.10,0.3,8.43,36.79,7.00,9.02,6.60,1.77,-,-,-,2024050112
HORAMAVU 20 MLD,2024-05-01 10:45:00,7.61,32.90,1.13,2.9,39.68,8.53,9.78,5.86,4.52,-,-,-,2024050112
K AND C VALLEY 60 MLD,2024-05-01 10:59:30,6.65,31.80,0.89,3.4,33.03,5.30,7.2,13.17,7.39,-,-,-,2024050112
NAGASANDRA 20 MLD,2024-05-01 11:00:00,7.64,29.60,0.65,2.6,48.44,9.52,12.22,5.59,4.39,-,-,-,2024050112
RAJACANAL 40 MLD,2024-05-01 10:45:00,7.62,30.90,1.45,2.3,28.39,3.51,4.04,8.01,6.96,-,-,-,2024050112
YELLAMALAPACHETTY 15 MLD,2024-05-01 11:09:30,7.99,30.75,0.58,2.34,-,-,7.14,7.00,2.94,-,-,-,2024050112
BELLANDUR 90 MLD,2024-05-01 11:00:00,7.48,31.30,0.57,3.1,27.18,4.96,7.52,5.44,3.19,-,-,-,2024050112
DODDABELE 20 MLD,2024-05-01 10:45:00,6.77,30.60,0.49,4.1,36.51,6.08,8.65,9.73,4.06,-,-,-,2024050112
NAGASANDRA OLD 20 MLD,2024-05-01 11:00:00,6.43,28.10,2.91,4.37,47.71,7.91,14.57,0.00,7.28,-,-,-,2024050112
4MLD Cubbon Park TTP,2024-05-01 11:00:00,6.55,32.40,0.72,4.72,17.32,1.22,0.92,5.02,3.60,-,-,-,2024050112
KADABEESANAHALLI 50 MLD,2024-05-01 08:30:00,11.54,26.70,197.68,672.11,55.83,9.44,38.77,7.05,889.56,-,-,-,2024050112
STP Sarakki 5 MLD,2024-05-01 10:45:00,7.76,32.40,1.35,2.7,20.91,8.17,7.46,4.18,-,-,-,-,2024050112
Mailasandra STP 75 MLD,2024-05-01 11:00:00,6.95,28.50,7.48,11.97,50.88,15.24,15.45,0.58,1.96,-,-,-,2024050112
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050112
KR Puram STP 20 MLD,2024-05-01 11:00:00,6.88,28.90,3.01,6.02,49.08,8.03,15.99,6.87,1.79,-,-,-,2024050112
1.5 MLD Lalbagh TTP,2024-05-01 11:00:00,7.2,32.40,0.3,1.5,20.83,2.60,3.35,4.27,1.44,-,-,-,2024050112
35MLD Agaram STP,2024-05-01 11:00:00,7.05,29.80,0.66,2.71,28.91,4.93,3.63,6.35,-,-,-,-,2024050112
Chikka_Bagur_5_MLD_STP,2024-05-01 11:15:00,7.76,30.10,2.71,5.4,44.50,6.70,9.2,13.40,-,-,-,-,2024050112
Yelahanka 10MLD TTP,2024-04-27 07:15:00,7.42,27.40,34.93,97.5,32.70,8.70,11.4,6.71,2.25,0.21,-,-,2024050112
40MLD OLD Rajacanal STP,2024-04-26 08:15:00,7.63,26.50,3.91,9.78,28.00,8.90,12.6,7.00,3.82,1.96,-,-,2024050112
Hennur 1MLD TTP,2024-04-30 19:30:00,7.04,31.00,1.26,1.89,21.00,2.50,4.0,5.05,4.18,0.25,-,-,2024050112
4_MLD_Madiwala_STP,2024-05-01 11:20:30,7.67,29.40,0.4,1.2,35.49,4.70,4.66,8.87,-,-,-,-,2024050112
150MLD STP_K&C valley,2024-05-01 11:00:00,7.07,-,1.06,6.79,-,5.60,8.38,-,-,0.85,-,-,2024050112
20Mld KR Puram STP New,2024-05-01 00:00:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.84,2024050112
10 MLD STP HULIMAVU,2024-05-01 11:00:00,7.88,-,3.32,2.85,14.05,0.84,2.45,1.20,-,-,2.80,3.00,2024050112
2MLD Ulsoor STP,2024-05-01 14:00:00,6.92,30.80,0.56,2.8,24.22,3.39,3.88,4.84,3.46,-,-,-,2024050116
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024050116
KADUGODI 6 MLD STP,2024-05-01 15:15:00,7.84,30.60,0.3,8.54,36.83,7.00,9.29,6.58,1.77,-,-,-,2024050116
HORAMAVU 20 MLD,2024-05-01 15:15:00,7.59,33.20,1.17,2.9,39.80,8.55,9.85,5.99,4.68,-,-,-,2024050116
K AND C VALLEY 60 MLD,2024-05-01 15:13:00,6.63,32.10,0.93,3.4,32.91,5.30,6.86,12.84,7.72,-,-,-,2024050116
NAGASANDRA 20 MLD,2024-05-01 15:15:00,7.56,31.30,0.81,3.24,49.01,9.32,12.73,4.78,4.65,-,-,-,2024050116
RAJACANAL 40 MLD,2024-05-01 15:15:00,7.64,31.20,1.46,2.3,28.38,3.51,4.04,8.05,7.01,-,-,-,2024050116
YELLAMALAPACHETTY 15 MLD,2024-05-01 15:26:00,8.08,31.08,0.59,2.36,-,-,7.47,7.01,2.60,-,-,-,2024050116
BELLANDUR 90 MLD,2024-05-01 15:15:00,7.48,31.60,0.59,3.0,27.20,4.96,7.75,5.44,3.30,-,-,-,2024050116
DODDABELE 20 MLD,2024-05-01 15:00:00,6.8,30.80,0.49,4.2,37.42,5.97,9.96,9.60,4.08,-,-,-,2024050116
NAGASANDRA OLD 20 MLD,2024-05-01 15:15:00,6.49,28.70,2.7,4.05,48.37,8.23,15.21,0.00,6.75,-,-,-,2024050116
4MLD Cubbon Park TTP,2024-05-01 15:15:00,6.55,32.60,0.66,3.72,17.30,1.22,0.91,5.02,3.30,-,-,-,2024050116
KADABEESANAHALLI 50 MLD,2024-05-01 13:45:00,11.28,32.60,188.74,641.72,57.69,9.36,99.27,6.69,849.33,-,-,-,2024050116
STP Sarakki 5 MLD,2024-05-01 15:00:00,7.78,32.60,1.43,2.86,20.94,8.21,7.55,4.19,-,-,-,-,2024050116
Mailasandra STP 75 MLD,2024-05-01 15:15:00,6.94,29.40,9.04,14.46,50.96,15.34,15.34,0.53,1.70,-,-,-,2024050116
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024050116
KR Puram STP 20 MLD,2024-05-01 15:15:00,6.88,29.60,2.67,5.34,49.04,8.82,16.13,6.87,1.53,-,-,-,2024050116
1.5 MLD Lalbagh TTP,2024-05-01 15:15:00,7.31,33.30,0.62,3.03,17.88,1.32,0.87,-,2.85,-,-,-,2024050116
35MLD Agaram STP,2024-05-01 15:15:00,7.1,30.70,0.69,2.83,29.11,4.97,3.8,6.39,-,-,-,-,2024050116
