stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032619
STP Sarakki 5 MLD,2024-03-26 18:45:00,7.69,29.60,0.94,1.88,20.83,8.01,7.63,4.17,-,-,-,-,2024032619
Mailasandra STP 75 MLD,2024-03-26 18:45:00,7.81,26.80,19.01,30.42,49.31,13.35,15.78,2.94,1.28,-,-,-,2024032619
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032619
KR Puram STP 20 MLD,2024-03-26 18:45:00,7.03,26.60,1.89,3.78,62.53,15.15,38.64,8.75,-0.69,-,-,-,2024032619
1.5 MLD Lalbagh TTP,2024-03-26 18:45:00,7.31,30.30,0.18,0.82,18.57,1.49,1.0,25.01,16.65,-,-,-,2024032619
35MLD Agaram STP,2024-03-26 18:45:00,7.05,28.00,0.61,2.50,28.91,4.93,3.36,6.35,-,-,-,-,2024032619
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032619
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032619
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032619
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032619
4_MLD_Madiwala_STP,2024-03-26 19:00:00,7.48,28.60,1.15,3.30,40.24,-13.08,11.12,10.06,-,-,-,-,2024032619
150MLD STP_K&C valley,2024-03-26 18:45:00,7.06,-,1.03,5.73,-,4.5,9.69,-,-,0.99,-,-,2024032619
20Mld KR Puram STP New,2024-03-26 18:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,18.93,19.75,2024032619
10 MLD STP HULIMAVU,2024-03-26 18:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,6.80,7.09,2024032619
2MLD Ulsoor STP,2024-03-26 19:00:00,6.83,29.00,0.55,2.75,14.63,2.05,2.34,2.93,2.09,-,-,-,2024032620
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032620
KADUGODI 6 MLD STP,2024-03-26 19:45:00,7.89,27.40,0.3,7.91,40.07,7.56,15.07,6.87,1.77,-,-,-,2024032620
HORAMAVU 20 MLD,2024-03-26 19:45:00,7.76,30.40,0.82,4.00,37.92,7.28,11.1,2.72,3.28,-,-,-,2024032620
K AND C VALLEY 60 MLD,2024-03-26 19:55:00,6.55,21.20,2.3,7.00,61.79,12.95,19.8,13.96,19.09,-,-,-,2024032620
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032620
RAJACANAL 40 MLD,2024-03-26 19:45:00,7.64,28.30,1.18,2.80,28.62,3.62,4.16,8.08,5.66,-,-,-,2024032620
YELLAMALAPACHETTY 15 MLD,2024-03-26 20:00:00,7.38,28.38,0.54,2.16,37.95,8.32,8.15,5.49,7.16,-,-,-,2024032620
BELLANDUR 90 MLD,2024-03-26 19:45:00,7.75,28.50,0.78,1.70,27.94,6.79,10.8,5.59,4.37,-,-,-,2024032620
DODDABELE 20 MLD,2024-03-26 19:45:00,6.87,28.40,0.35,1.30,46.79,7.0,19.15,10.23,4.12,-,-,-,2024032620
NAGASANDRA OLD 20 MLD,2024-03-26 19:45:00,7.25,26.00,1.71,2.57,44.71,8.82,10.37,5.07,4.28,-,-,-,2024032620
4MLD Cubbon Park TTP,2024-03-26 19:45:00,6.68,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032620
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032620
STP Sarakki 5 MLD,2024-03-26 19:45:00,7.7,29.40,0.97,1.94,20.91,8.12,7.82,4.18,-,-,-,-,2024032620
Mailasandra STP 75 MLD,2024-03-26 19:45:00,7.77,26.40,17.2,27.52,49.13,13.1,15.81,2.72,0.90,-,-,-,2024032620
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032620
KR Puram STP 20 MLD,2024-03-26 19:45:00,7.02,26.40,1.95,3.90,62.35,15.64,37.38,8.73,-0.69,-,-,-,2024032620
1.5 MLD Lalbagh TTP,2024-03-26 19:30:00,7.32,30.00,0.19,0.93,18.58,1.49,1.01,28.23,20.10,-,-,-,2024032620
35MLD Agaram STP,2024-03-26 19:45:00,7.26,28.20,0.61,2.50,29.77,5.08,3.36,6.53,-,-,-,-,2024032620
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032620
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032620
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032620
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032620
4_MLD_Madiwala_STP,2024-03-26 20:00:00,7.48,28.40,1.14,3.30,39.78,-27.5,11.18,9.94,-,-,-,-,2024032620
150MLD STP_K&C valley,2024-03-26 19:45:00,7.1,-,1.04,5.73,-,4.47,9.69,-,-,0.98,-,-,2024032620
20Mld KR Puram STP New,2024-03-26 19:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,18.93,19.88,2024032620
10 MLD STP HULIMAVU,2024-03-26 19:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,7.21,7.16,2024032620
2MLD Ulsoor STP,2024-03-26 19:00:00,6.83,29.00,0.55,2.75,14.63,2.05,2.34,2.93,2.09,-,-,-,2024032621
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032621
KADUGODI 6 MLD STP,2024-03-26 20:30:00,7.88,27.50,0.3,7.82,40.04,7.55,14.94,6.85,1.77,-,-,-,2024032621
HORAMAVU 20 MLD,2024-03-26 20:45:00,7.8,30.00,0.86,3.90,37.76,7.28,10.88,2.69,3.44,-,-,-,2024032621
K AND C VALLEY 60 MLD,2024-03-26 20:53:30,6.34,20.70,2.0,4.70,59.82,12.95,17.34,13.90,16.60,-,-,-,2024032621
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032621
RAJACANAL 40 MLD,2024-03-26 20:45:00,7.64,28.30,1.18,2.70,28.62,3.61,4.16,8.10,5.66,-,-,-,2024032621
YELLAMALAPACHETTY 15 MLD,2024-03-26 21:00:00,7.39,28.42,0.54,2.16,34.77,8.3,8.12,5.52,2.79,-,-,-,2024032621
BELLANDUR 90 MLD,2024-03-26 20:45:00,7.73,28.50,0.87,1.60,27.95,6.77,10.86,5.59,4.87,-,-,-,2024032621
DODDABELE 20 MLD,2024-03-26 20:45:00,6.86,28.20,0.36,1.30,46.51,6.91,18.94,10.11,4.12,-,-,-,2024032621
NAGASANDRA OLD 20 MLD,2024-03-26 20:45:00,7.25,26.00,1.76,2.64,44.87,8.76,10.58,4.10,4.40,-,-,-,2024032621
4MLD Cubbon Park TTP,2024-03-26 20:45:00,6.65,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032621
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032621
STP Sarakki 5 MLD,2024-03-26 20:45:00,7.67,29.40,0.96,1.92,20.88,8.09,7.77,4.18,-,-,-,-,2024032621
Mailasandra STP 75 MLD,2024-03-26 20:45:00,7.68,26.20,16.29,26.06,49.18,13.17,15.77,2.45,0.81,-,-,-,2024032621
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032621
KR Puram STP 20 MLD,2024-03-26 20:30:00,7.02,26.30,2.0,4.00,62.88,15.55,39.36,8.80,-0.30,-,-,-,2024032621
1.5 MLD Lalbagh TTP,2024-03-26 20:45:00,7.3,29.10,0.21,1.02,18.58,1.49,1.0,31.23,21.10,-,-,-,2024032621
35MLD Agaram STP,2024-03-26 20:45:00,7.27,28.10,0.6,2.46,29.81,5.09,3.3,6.54,-,-,-,-,2024032621
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032621
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032621
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032621
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032621
4_MLD_Madiwala_STP,2024-03-26 21:00:00,7.48,28.30,1.15,3.30,40.40,-22.08,11.41,10.10,-,-,-,-,2024032621
150MLD STP_K&C valley,2024-03-26 20:45:00,7.22,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032621
20Mld KR Puram STP New,2024-03-26 20:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,18.93,19.88,2024032621
10 MLD STP HULIMAVU,2024-03-26 20:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,8.23,8.25,2024032621
2MLD Ulsoor STP,2024-03-26 21:45:00,6.83,28.80,0.56,2.80,7.70,1.08,1.23,1.54,1.10,-,-,-,2024032622
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032622
KADUGODI 6 MLD STP,2024-03-26 21:45:00,7.78,27.50,0.3,7.73,39.94,7.55,14.38,6.84,1.77,-,-,-,2024032622
HORAMAVU 20 MLD,2024-03-26 21:45:00,7.88,29.90,0.88,4.10,38.19,7.33,11.11,2.80,3.52,-,-,-,2024032622
K AND C VALLEY 60 MLD,2024-03-26 21:52:00,6.11,21.40,1.07,6.50,60.44,13.07,17.91,13.89,8.88,-,-,-,2024032622
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032622
RAJACANAL 40 MLD,2024-03-26 21:45:00,7.64,28.30,1.18,2.70,28.64,3.61,4.18,8.09,5.66,-,-,-,2024032622
YELLAMALAPACHETTY 15 MLD,2024-03-26 22:00:00,7.36,28.31,0.54,2.15,35.29,8.3,8.12,5.50,2.65,-,-,-,2024032622
BELLANDUR 90 MLD,2024-03-26 21:45:00,7.74,28.30,0.86,1.60,27.96,6.76,10.93,5.59,4.82,-,-,-,2024032622
DODDABELE 20 MLD,2024-03-26 21:45:00,6.87,28.00,0.38,1.30,46.58,6.94,18.87,10.13,4.12,-,-,-,2024032622
NAGASANDRA OLD 20 MLD,2024-03-26 21:45:00,7.24,25.90,1.9,2.85,45.10,8.71,10.89,3.58,4.75,-,-,-,2024032622
4MLD Cubbon Park TTP,2024-03-26 21:45:00,6.65,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032622
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032622
STP Sarakki 5 MLD,2024-03-26 21:45:00,7.67,29.40,0.96,1.92,20.95,8.19,7.94,4.19,-,-,-,-,2024032622
Mailasandra STP 75 MLD,2024-03-26 21:45:00,7.64,26.10,15.87,25.39,49.21,13.21,15.77,2.36,0.80,-,-,-,2024032622
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032622
KR Puram STP 20 MLD,2024-03-26 21:30:00,7.02,26.30,1.96,3.92,63.98,15.53,44.54,8.96,-0.65,-,-,-,2024032622
1.5 MLD Lalbagh TTP,2024-03-26 21:45:00,7.31,28.20,0.22,1.10,18.59,1.49,1.01,31.97,21.25,-,-,-,2024032622
35MLD Agaram STP,2024-03-26 21:45:00,7.26,28.10,0.6,2.46,29.77,5.08,3.3,6.53,-,-,-,-,2024032622
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032622
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032622
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032622
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032622
4_MLD_Madiwala_STP,2024-03-26 22:00:00,7.48,28.20,1.15,3.30,38.72,1.73,9.36,9.68,-,-,-,-,2024032622
150MLD STP_K&C valley,2024-03-26 21:45:00,7.32,-,1.04,5.72,-,4.47,9.69,-,-,0.98,-,-,2024032622
20Mld KR Puram STP New,2024-03-26 21:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,19.31,20.75,2024032622
10 MLD STP HULIMAVU,2024-03-26 21:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,8.23,8.25,2024032622
2MLD Ulsoor STP,2024-03-26 21:45:00,6.83,28.80,0.56,2.80,7.70,1.08,1.23,1.54,1.10,-,-,-,2024032623
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032623
KADUGODI 6 MLD STP,2024-03-26 22:30:00,7.89,27.50,0.3,7.87,39.98,7.55,14.51,6.85,1.77,-,-,-,2024032623
HORAMAVU 20 MLD,2024-03-26 22:45:00,7.52,22.50,0.97,4.60,40.60,7.15,14.59,2.04,3.88,-,-,-,2024032623
K AND C VALLEY 60 MLD,2024-03-26 22:52:00,6.75,28.70,0.6,3.80,55.32,14.2,8.59,14.77,4.98,-,-,-,2024032623
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032623
RAJACANAL 40 MLD,2024-03-26 22:45:00,7.65,28.30,1.18,2.70,28.64,3.62,4.18,8.12,5.66,-,-,-,2024032623
YELLAMALAPACHETTY 15 MLD,2024-03-26 23:00:00,7.36,28.29,0.54,2.15,35.81,8.31,8.12,5.51,2.60,-,-,-,2024032623
BELLANDUR 90 MLD,2024-03-26 22:45:00,7.74,28.30,0.87,1.60,27.97,6.7,11.03,5.59,4.87,-,-,-,2024032623
DODDABELE 20 MLD,2024-03-26 22:45:00,6.89,28.30,0.39,1.30,47.48,6.9,20.58,10.04,4.13,-,-,-,2024032623
NAGASANDRA OLD 20 MLD,2024-03-26 22:45:00,7.24,25.80,2.0,3.00,45.33,8.61,11.22,2.49,5.00,-,-,-,2024032623
4MLD Cubbon Park TTP,2024-03-26 22:45:00,6.66,30.60,0.67,4.74,17.33,1.24,0.92,5.03,3.35,-,-,-,2024032623
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032623
STP Sarakki 5 MLD,2024-03-26 22:45:00,7.54,29.30,0.97,1.94,20.85,8.04,7.64,4.17,-,-,-,-,2024032623
Mailasandra STP 75 MLD,2024-03-26 22:45:00,7.62,25.90,15.43,24.69,49.25,13.27,15.79,2.74,0.80,-,-,-,2024032623
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032623
KR Puram STP 20 MLD,2024-03-26 22:45:00,7.01,26.10,2.01,4.02,63.95,15.67,44.82,8.95,-0.43,-,-,-,2024032623
1.5 MLD Lalbagh TTP,2024-03-26 22:45:00,7.31,27.40,0.22,1.10,18.59,1.49,1.0,32.36,24.44,-,-,-,2024032623
35MLD Agaram STP,2024-03-26 22:45:00,7.25,28.00,0.6,2.46,29.73,5.07,3.3,6.53,-,-,-,-,2024032623
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032623
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032623
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032623
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032623
4_MLD_Madiwala_STP,2024-03-26 23:00:00,7.48,28.10,1.15,3.30,35.50,3.43,4.83,8.88,-,-,-,-,2024032623
150MLD STP_K&C valley,2024-03-26 22:45:00,7.22,-,1.04,5.73,-,4.47,9.69,-,-,0.98,-,-,2024032623
20Mld KR Puram STP New,2024-03-26 22:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,19.43,20.75,2024032623
10 MLD STP HULIMAVU,2024-03-26 22:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,8.23,8.44,2024032623
2MLD Ulsoor STP,2024-03-26 21:45:00,6.83,28.80,0.56,2.80,7.70,1.08,1.23,1.54,1.10,-,-,-,2024032700
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032700
KADUGODI 6 MLD STP,2024-03-26 23:45:00,7.87,27.60,0.3,7.83,40.04,7.55,14.86,6.83,1.77,-,-,-,2024032700
HORAMAVU 20 MLD,2024-03-26 23:45:00,7.82,30.30,0.79,4.20,38.09,7.28,11.15,2.75,3.16,-,-,-,2024032700
K AND C VALLEY 60 MLD,2024-03-26 23:53:30,6.92,25.90,0.53,3.30,54.56,14.27,7.34,15.60,4.40,-,-,-,2024032700
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032700
RAJACANAL 40 MLD,2024-03-26 23:45:00,7.64,28.30,1.19,2.70,28.63,3.61,4.17,8.10,5.71,-,-,-,2024032700
YELLAMALAPACHETTY 15 MLD,2024-03-27 00:00:00,7.3,28.08,0.53,2.13,35.31,8.28,8.12,5.50,2.98,-,-,-,2024032700
BELLANDUR 90 MLD,2024-03-26 23:45:00,7.74,28.30,0.88,1.60,27.99,6.72,11.18,5.60,4.93,-,-,-,2024032700
DODDABELE 20 MLD,2024-03-26 23:45:00,6.9,28.20,0.38,1.30,47.54,6.88,20.54,10.02,4.14,-,-,-,2024032700
NAGASANDRA OLD 20 MLD,2024-03-26 23:45:00,7.25,25.50,1.95,2.93,45.38,8.72,11.16,2.54,4.88,-,-,-,2024032700
4MLD Cubbon Park TTP,2024-03-26 23:45:00,6.66,30.60,0.66,4.74,17.32,1.24,0.92,5.02,3.30,-,-,-,2024032700
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032700
STP Sarakki 5 MLD,2024-03-26 23:45:00,7.62,29.30,0.95,1.90,20.86,8.04,7.58,4.17,-,-,-,-,2024032700
Mailasandra STP 75 MLD,2024-03-26 23:45:00,7.61,25.90,15.35,24.56,49.21,13.22,15.8,2.97,0.81,-,-,-,2024032700
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032700
KR Puram STP 20 MLD,2024-03-26 23:45:00,7.01,26.20,1.97,3.94,64.43,15.44,46.5,9.02,-0.67,-,-,-,2024032700
1.5 MLD Lalbagh TTP,2024-03-26 23:45:00,7.32,26.80,0.21,1.10,18.59,1.49,1.0,37.92,24.68,-,-,-,2024032700
35MLD Agaram STP,2024-03-26 23:45:00,7.25,27.90,0.6,2.46,29.73,5.07,3.3,6.53,-,-,-,-,2024032700
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032700
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032700
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032700
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032700
4_MLD_Madiwala_STP,2024-03-27 00:00:00,7.48,28.00,1.15,3.30,35.51,3.48,4.86,8.88,-,-,-,-,2024032700
150MLD STP_K&C valley,2024-03-26 23:45:00,7.28,-,1.03,5.72,-,4.47,9.69,-,-,0.98,-,-,2024032700
20Mld KR Puram STP New,2024-03-26 23:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,19.43,20.75,2024032700
10 MLD STP HULIMAVU,2024-03-26 23:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,8.23,8.44,2024032700
2MLD Ulsoor STP,2024-03-27 00:30:00,6.84,28.50,0.56,2.80,2.94,0.41,0.47,0.59,0.42,-,-,-,2024032701
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032701
KADUGODI 6 MLD STP,2024-03-27 00:45:00,7.79,27.60,0.3,8.01,40.02,7.55,14.76,6.83,1.77,-,-,-,2024032701
HORAMAVU 20 MLD,2024-03-27 00:45:00,7.85,30.30,0.84,4.20,38.15,7.31,11.15,2.76,3.36,-,-,-,2024032701
K AND C VALLEY 60 MLD,2024-03-27 00:52:00,7.02,24.50,0.2,3.40,58.43,14.47,12.84,15.18,1.66,-,-,-,2024032701
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032701
RAJACANAL 40 MLD,2024-03-27 00:45:00,7.65,28.30,1.19,2.70,28.63,3.61,4.17,8.08,5.71,-,-,-,2024032701
YELLAMALAPACHETTY 15 MLD,2024-03-27 01:00:00,7.3,28.08,0.53,2.13,35.80,8.29,8.13,5.49,3.03,-,-,-,2024032701
BELLANDUR 90 MLD,2024-03-27 00:45:00,7.74,28.30,0.88,1.60,28.00,6.69,11.22,5.60,4.93,-,-,-,2024032701
DODDABELE 20 MLD,2024-03-27 00:45:00,6.9,28.20,0.38,1.30,47.49,6.87,20.48,9.98,4.14,-,-,-,2024032701
NAGASANDRA OLD 20 MLD,2024-03-27 00:45:00,7.29,17.90,1.16,1.74,45.34,8.66,11.25,4.53,2.90,-,-,-,2024032701
4MLD Cubbon Park TTP,2024-03-27 00:45:00,6.67,30.60,0.67,4.74,17.33,1.24,0.92,5.03,3.35,-,-,-,2024032701
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032701
STP Sarakki 5 MLD,2024-03-27 00:45:00,7.72,29.10,0.95,1.90,20.88,8.07,7.58,4.18,-,-,-,-,2024032701
Mailasandra STP 75 MLD,2024-03-27 00:45:00,7.61,25.80,15.53,24.85,49.21,13.24,15.84,3.39,0.80,-,-,-,2024032701
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032701
KR Puram STP 20 MLD,2024-03-27 00:45:00,7.0,26.10,2.05,4.10,64.02,15.08,45.24,8.96,-0.69,-,-,-,2024032701
1.5 MLD Lalbagh TTP,2024-03-27 00:45:00,7.34,26.20,0.2,1.00,18.60,1.49,1.01,38.11,24.51,-,-,-,2024032701
35MLD Agaram STP,2024-03-27 00:45:00,7.24,27.80,0.59,2.42,29.68,5.07,3.24,6.52,-,-,-,-,2024032701
Chikka_Bagur_5_MLD_STP,2024-03-24 14:15:00,7.78,27.40,1.15,2.30,43.60,7.0,7.5,14.00,-,-,-,-,2024032701
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032701
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032701
Hennur 1MLD TTP,2024-03-24 20:15:00,7.3,28.90,0.36,0.54,21.10,2.7,4.0,5.05,4.26,0.07,-,-,2024032701
4_MLD_Madiwala_STP,2024-03-27 01:00:00,7.48,27.90,1.14,3.30,35.57,2.78,4.99,8.89,-,-,-,-,2024032701
150MLD STP_K&C valley,2024-03-27 00:45:00,7.32,-,1.03,5.73,-,4.5,9.69,-,-,0.99,-,-,2024032701
20Mld KR Puram STP New,2024-03-27 00:45:00,7.3,-,4.12,4.26,41.26,6.38,6.79,8.82,-,-,0.00,1.21,2024032701
10 MLD STP HULIMAVU,2024-03-27 00:45:00,7.78,-,4.17,4.69,27.00,1.61,4.09,1.20,-,-,0.00,0.00,2024032701
2MLD Ulsoor STP,2024-03-27 00:30:00,6.84,28.50,0.56,2.80,2.94,0.41,0.47,0.59,0.42,-,-,-,2024032702
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.00,27.01,4.06,4.54,9.79,0.00,-,-,-,2024032702
KADUGODI 6 MLD STP,2024-03-27 01:30:00,7.85,27.60,0.3,7.96,40.00,7.55,14.84,6.84,1.77,-,-,-,2024032702
HORAMAVU 20 MLD,2024-03-27 01:45:00,7.98,22.90,0.65,5.80,40.60,7.15,14.43,2.18,2.60,-,-,-,2024032702
K AND C VALLEY 60 MLD,2024-03-27 01:52:00,6.78,28.60,0.62,3.30,57.30,14.12,12.01,15.39,5.15,-,-,-,2024032702
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032702
RAJACANAL 40 MLD,2024-03-27 01:45:00,7.65,28.30,1.19,2.70,28.62,3.61,4.17,8.09,5.71,-,-,-,2024032702
YELLAMALAPACHETTY 15 MLD,2024-03-27 02:00:00,7.24,27.85,0.53,2.12,36.33,8.32,8.13,5.52,2.73,-,-,-,2024032702
BELLANDUR 90 MLD,2024-03-27 01:45:00,7.74,28.30,0.89,1.60,28.01,6.68,11.32,5.60,4.98,-,-,-,2024032702
